,ReportDate,Price,MID,UP,LOW,买,平,买累计,平累计,,仓位
2452,2014/6/30,15410,15528.65,15843.93,15213.37,0,0,,,,
2453,2014/7/1,15255,15505.38,15807.98,15202.78,0,0,,,,
2454,2014/7/2,15010,15472.88,15799.81,15145.95,0,0,,,,
2455,2014/7/3,14800,15433.46,15824.64,15042.28,0,0,,,,
2456,2014/7/4,14850,15399.62,15833.96,14965.28,0,0,,,,
2457,2014/7/7,14510,15352.69,15889.96,14815.42,0,0,,,,
2458,2014/7/8,14625,15310.96,15898.93,14722.99,0,0,,,,
2459,2014/7/9,14520,15273.46,15932.66,14614.26,0,0,,,,
2460,2014/7/10,14375,15232.31,15975.24,14489.38,0,0,,,,
2461,2014/7/11,14230,15189.62,16028.22,14351.02,0,0,,,,
2462,2014/7/14,14230,15142.69,16054.05,14231.33,0,0,,,,
2463,2014/7/15,14225,15098.08,16071.55,14124.61,0,0,,,,
2464,2014/7/16,14385,15056.15,16055.63,14056.67,0,0,,,,
2465,2014/7/17,14340,15010.96,16030.2,13991.72,0,0,,,,
2466,2014/7/18,14385,14970.38,16002.48,13938.28,0,0,,,,
2467,2014/7/21,14415,14930.38,15964.96,13895.8,0,0,,,,
2468,2014/7/22,14585,14890.38,15893.17,13887.59,0,0,,,,
2469,2014/7/23,14585,14853.46,15826.22,13880.7,0,0,,,,
2470,2014/7/24,14470,14817.88,15775.8,13859.96,0,0,,,,
2471,2014/7/25,14370,14774.81,15707.39,13842.23,0,0,,,,
2472,2014/7/28,14330,14730.96,15634.31,13827.61,0,0,,,,
2473,2014/7/29,14400,14689.23,15546.76,13831.7,0,0,,,,
2474,2014/7/30,14400,14648.46,15452.68,13844.24,0,0,,,,
2475,2014/7/31,14380,14608.65,15355.44,13861.86,0,0,,,,
2476,2014/8/1,14020,14556.73,15270.3,13843.16,0,0,,,,
2477,2014/8/4,14510,14523.65,15155.43,13891.87,0,0,,,,
2478,2014/8/5,14640,14494.04,15015.55,13972.53,0,0,,,,
2479,2014/8/6,14690,14472.31,14900.68,14043.94,0,0,,,,
2480,2014/8/7,14720,14461.15,14843.95,14078.35,0,0,,,,
2481,2014/8/8,14705,14457.5,14828.48,14086.52,0,0,,,,
2482,2014/8/11,14930,14460.58,14846.14,14075.02,1,0,,,,
2483,2014/8/12,14875,14474.62,14892.86,14056.38,0,0,,,,
2484,2014/8/13,14765,14480,14909.74,14050.26,0,0,,,,
2485,2014/8/14,14830,14491.92,14942.96,14040.88,0,0,,,,
2486,2014/8/15,14765,14506.92,14967.62,14046.22,0,0,,,,
2487,2014/8/18,14445,14515.19,14962.74,14067.64,0,-1,,,,
2488,2014/8/19,14370,14520.58,14957.09,14084.07,0,0,,,,
2489,2014/8/20,14340,14525,14951.26,14098.74,0,0,,,,
2490,2014/8/21,14460,14527.88,14951.2,14104.56,0,0,,,,
2491,2014/8/22,14290,14525.96,14953.27,14098.65,0,0,,,,
2492,2014/8/25,14305,14522.88,14955.53,14090.23,0,0,,,,
2493,2014/8/26,14535,14527.5,14957.92,14097.08,0,0,,,,
2494,2014/8/27,14480,14523.46,14953.6,14093.32,0,-1,,,,
2495,2014/8/28,14265,14511.15,14952.14,14070.16,0,0,,,,
2496,2014/8/29,14225,14501.73,14956.63,14046.83,0,0,,,,
2497,2014/9/1,13905,14483.85,14993.56,13974.14,0,0,,,,
2498,2014/9/2,13965,14469.81,15015.95,13923.67,0,0,,,,
2499,2014/9/3,14040,14455.96,15027.14,13884.78,0,0,,,,
2500,2014/9/4,13925,14437.69,15045.53,13829.85,0,0,,,,
2501,2014/9/5,13605,14407.88,15097.94,13717.82,0,0,,,,
2502,2014/9/9,13645,14393.46,15131.27,13655.65,0,0,,,,
2503,2014/9/10,13680,14361.54,15148.55,13574.53,0,0,,,,
2504,2014/9/11,13630,14322.69,15151.14,13494.24,0,0,,,,
2505,2014/9/12,13580,14280,15143.37,13416.63,0,0,,,,
2506,2014/9/15,13750,14242.69,15110.79,13374.59,0,0,,,,
2507,2014/9/16,13665,14202.69,15077.98,13327.4,0,0,,,,
2508,2014/9/17,13910,14163.46,14993.4,13333.52,0,0,,,,
2509,2014/9/18,13520,14111.35,14925.44,13297.26,0,0,,,,
2510,2014/9/19,13110,14047.69,14906.74,13188.64,0,0,,,,
2511,2014/9/22,12960,13975.77,14874.55,13076.99,0,0,,,,
2512,2014/9/23,13205,13915.77,14803.59,13027.95,0,0,,,,
2513,2014/9/24,12800,13852.5,14814.77,12890.23,0,0,,,,
2514,2014/9/25,12865,13794.62,14807.14,12782.1,0,0,,,,
2515,2014/9/26,13170,13749.62,14765.3,12733.94,0,0,,,,
2516,2014/9/29,13615,13717.12,14691.47,12742.77,0,0,,,,
2517,2014/9/30,13345,13680.77,14636.55,12724.99,0,0,,,,
2518,2014/10/8,13455,13648.08,14572.67,12723.49,0,0,,,,
2519,2014/10/9,13295,13600.38,14460.32,12740.44,0,0,,,,
2520,2014/10/10,13365,13557.5,14342.94,12772.06,0,0,,,,
2521,2014/10/13,13570,13530.77,14261.44,12800.1,0,0,,,,
2522,2014/10/14,13710,13510.96,14189.39,12832.53,0,0,,,,
2523,2014/10/15,13605,13499.42,14159.94,12838.9,0,0,,,,
2524,2014/10/16,13750,13491.15,14132.53,12849.77,0,0,,,,
2525,2014/10/17,13750,13480,14091.05,12868.95,0,0,,,,
2526,2014/10/20,13985,13482.31,14100.75,12863.87,0,0,,,,
2527,2014/10/21,13905,13493.85,14132.68,12855.02,0,0,,,,
2528,2014/10/22,13845,13501.54,14152.64,12850.44,0,0,,,,
2529,2014/10/23,13760,13504.62,14159.97,12849.27,0,0,,,,
2530,2014/10/24,13830,13512.31,14178.39,12846.23,0,0,,,,
2531,2014/10/27,13550,13511.15,14176.84,12845.46,0,0,,,,
2532,2014/10/28,13580,13504.62,14163.86,12845.38,0,0,,,,
2533,2014/10/29,13715,13506.54,14168.02,12845.06,0,0,,,,
2534,2014/10/30,13705,13498.65,14144.83,12852.47,0,0,,,,
2535,2014/10/31,13610,13502.12,14149.74,12854.5,0,0,,,,
2536,2014/11/3,13420,13514.04,14142.77,12885.31,0,-1,,,,
2537,2014/11/4,13475,13533.85,14121.04,12946.66,0,0,,,,
2538,2014/11/5,13335,13538.85,14116.53,12961.17,0,0,,,,
2539,2014/11/6,13430,13563.08,14058.89,13067.27,0,0,,,,
2540,2014/11/7,13420,13584.42,13995.8,13173.04,0,0,,,,
2541,2014/11/10,13465,13595.77,13974.59,13216.95,0,0,,,,
2542,2014/11/11,13430,13588.65,13972.87,13204.43,0,0,,,,
2543,2014/11/12,13315,13587.5,13974.94,13200.06,0,0,,,,
2544,2014/11/13,13220,13578.46,13989.03,13167.89,0,0,,,,
2545,2014/11/14,13005,13567.31,14023.17,13111.45,0,0,,,,
2546,2014/11/17,12750,13543.65,14096.65,12990.65,0,0,,,,
2547,2014/11/18,12890,13517.5,14126.78,12908.22,0,0,,,,
2548,2014/11/19,12815,13483.08,14145.89,12820.27,0,0,,,,
2549,2014/11/20,12620,13445.19,14186.91,12703.47,0,0,,,,
2550,2014/11/21,12590,13400.58,14203.09,12598.07,0,0,,,,
2551,2014/11/24,12390,13348.27,14229.47,12467.07,0,0,,,,
2552,2014/11/25,12770,13301.54,14171.06,12432.02,0,0,,,,
2553,2014/11/26,12550,13249.42,14130.82,12368.02,0,0,,,,
2554,2014/11/27,12860,13211.54,14070.85,12352.23,0,0,,,,
2555,2014/11/28,12800,13174.62,14018.25,12330.99,0,0,,,,
2556,2014/12/1,12710,13131.54,13949.95,12313.13,0,0,,,,
2557,2014/12/2,12755,13100.96,13913.72,12288.2,0,0,,,,
2558,2014/12/3,12850,13072.88,13867.02,12278.74,0,0,,,,
2559,2014/12/4,13030,13046.54,13796.27,12296.81,0,0,,,,
2560,2014/12/5,13090,13022.88,13723.38,12322.38,0,0,,,,
2561,2014/12/8,13045,13001.15,13659.68,12342.62,0,0,,,,
2562,2014/12/9,12835,12978.65,13617.32,12339.98,0,-1,,,,
2563,2014/12/10,12930,12957.69,13563.52,12351.86,0,0,,,,
2564,2014/12/11,12950,12942.88,13528.84,12356.92,0,0,,,,
2565,2014/12/12,13170,12932.88,13492.55,12373.21,0,0,,,,
2566,2014/12/15,13095,12920.38,13448.41,12392.35,0,0,,,,
2567,2014/12/16,13020,12903.27,13384.65,12421.89,0,0,,,,
2568,2014/12/17,12870,12881.73,13312.52,12450.94,0,-1,,,,
2569,2014/12/18,12835,12863.27,13256.31,12470.23,0,-1,,,,
2570,2014/12/19,12845,12848.85,13213.96,12483.74,0,0,,,,
2571,2014/12/22,12835,12842.31,13201.83,12482.79,0,-1,,,,
2572,2014/12/23,12865,12846.73,13204.35,12489.11,0,0,,,,
2573,2014/12/24,12935,12848.46,13207.39,12489.53,0,0,,,,
2574,2014/12/25,13135,12860.77,13236.48,12485.06,0,0,,,,
2575,2014/12/26,13040,12876.92,13245.62,12508.22,0,0,,,,
2576,2014/12/29,13175,12899.42,13266.67,12532.17,0,0,,,,
2577,2014/12/30,13350,12936.35,13283,12589.7,1,0,,,,
2578,2014/12/31,13260,12955.19,13317.16,12593.22,0,0,,,,
2579,2015/1/5,13030,12973.65,13296.49,12650.81,0,0,,,,
2580,2015/1/6,13110,12983.27,13306.92,12659.62,0,0,,,,
2581,2015/1/7,13070,12993.65,13310.09,12677.21,0,0,,,,
2582,2015/1/8,13145,13010.38,13309.98,12710.78,0,0,,,,
2583,2015/1/9,13110,13024.04,13307.12,12740.96,0,0,,,,
2584,2015/1/12,13085,13033.08,13307.93,12758.23,0,0,,,,
2585,2015/1/13,12910,13028.46,13307.53,12749.39,0,-1,,,,
2586,2015/1/14,12890,13020.77,13303.78,12737.76,0,0,,,,
2587,2015/1/15,12970,13017.88,13301.39,12734.37,0,0,,,,
2588,2015/1/16,13125,13029.04,13305.34,12752.74,0,0,,,,
2589,2015/1/19,13140,13037.12,13313.66,12760.58,0,0,,,,
2590,2015/1/20,13105,13043.08,13318.49,12767.67,0,0,,,,
2591,2015/1/21,13005,13036.73,13307.54,12765.92,0,-1,,,,
2592,2015/1/22,13025,13034.04,13303.83,12764.25,0,0,,,,
2593,2015/1/23,13025,13034.23,13303.98,12764.48,0,0,,,,
2594,2015/1/26,12920,13036.15,13301.71,12770.59,0,0,,,,
2595,2015/1/27,13000,13042.5,13295.66,12789.34,0,0,,,,
2596,2015/1/28,13135,13053.65,13295.93,12811.37,0,0,,,,
2597,2015/1/29,13220,13068.46,13302.05,12834.87,0,0,,,,
2598,2015/1/30,13090,13077.12,13295.54,12858.7,0,0,,,,
2599,2015/2/2,13085,13082.88,13293.46,12872.3,0,0,,,,
2600,2015/2/3,13160,13083.85,13295.65,12872.05,0,0,,,,
2601,2015/2/4,13325,13094.81,13325.8,12863.82,0,0,,,,
2602,2015/2/5,13135,13093.27,13322.56,12863.98,0,0,,,,
2603,2015/2/6,13210,13087.88,13297.85,12877.91,0,0,,,,
2604,2015/2/9,13235,13086.92,13293.82,12880.02,0,0,,,,
2605,2015/2/10,13260,13095.77,13312,12879.54,0,0,,,,
2606,2015/2/11,13230,13100.38,13322.91,12877.85,0,0,,,,
2607,2015/2/12,13185,13104.81,13329.39,12880.23,0,0,,,,
2608,2015/2/13,13275,13109.81,13343.71,12875.91,0,0,,,,
2609,2015/2/16,13300,13117.12,13362.63,12871.61,0,0,,,,
2610,2015/2/17,13310,13125.77,13382.19,12869.35,0,0,,,,
2611,2015/2/25,13330,13141.92,13394.68,12889.16,0,0,,,,
2612,2015/2/26,13445,13163.27,13421.21,12905.33,1,0,,,,
2613,2015/2/27,13405,13180,13442.19,12917.81,0,0,,,,
2614,2015/3/2,13370,13189.42,13460.84,12918,0,0,,,,
2615,2015/3/3,13225,13192.69,13463.68,12921.7,0,0,,,,
2616,2015/3/4,13180,13195.58,13464.27,12926.89,0,-1,,,,
2617,2015/3/5,13160,13201.54,13459.3,12943.78,0,0,,,,
2618,2015/3/6,13160,13206.73,13454.95,12958.51,0,0,,,,
2619,2015/3/9,13110,13210,13450.38,12969.62,0,0,,,,
2620,2015/3/10,13075,13215.96,13432.98,12998.94,0,0,,,,
2621,2015/3/11,13065,13218.46,13426.44,13010.48,0,0,,,,
2622,2015/3/12,13145,13218.85,13426.22,13011.48,0,0,,,,
2623,2015/3/13,13140,13215.77,13425.43,13006.11,0,0,,,,
2624,2015/3/16,13135,13217.5,13423.55,13011.45,0,0,,,,
2625,2015/3/17,13090,13217.69,13423.24,13012.14,0,0,,,,
2626,2015/3/18,13020,13212.31,13431.06,12993.56,0,0,,,,
2627,2015/3/19,12980,13199.04,13430.82,12967.26,0,0,,,,
2628,2015/3/20,13180,13200.77,13431.23,12970.31,0,0,,,,
2629,2015/3/23,13310,13204.62,13439.02,12970.22,0,0,,,,
2630,2015/3/24,13335,13208.46,13448.16,12968.76,0,0,,,,
2631,2015/3/25,13245,13207.88,13447.13,12968.63,0,0,,,,
2632,2015/3/26,13210,13207.12,13446.2,12968.04,0,0,,,,
2633,2015/3/27,13280,13210.77,13451.35,12970.19,0,0,,,,
2634,2015/3/30,13170,13206.73,13446.35,12967.11,0,-1,,,,
2635,2015/3/31,13085,13198.46,13439.52,12957.4,0,0,,,,
2636,2015/4/1,13005,13186.73,13434.79,12938.67,0,0,,,,
2637,2015/4/2,13000,13174.04,13425.36,12922.72,0,0,,,,
2638,2015/4/3,12955,13155.19,13395.21,12915.17,0,0,,,,
2639,2015/4/7,12905,13135.96,13372.82,12899.1,0,0,,,,
2640,2015/4/8,13045,13123.46,13342.58,12904.34,0,0,,,,
2641,2015/4/9,13035,13116.15,13333.85,12898.45,0,0,,,,
2642,2015/4/10,12925,13106.35,13334.8,12877.9,0,0,,,,
2643,2015/4/13,12955,13098.46,13333.27,12863.65,0,0,,,,
2644,2015/4/14,12985,13091.73,13329.22,12854.24,0,0,,,,
2645,2015/4/15,12955,13085.77,13329.06,12842.48,0,0,,,,
2646,2015/4/16,13070,13085.58,13328.91,12842.25,0,0,,,,
2647,2015/4/17,13020,13083.85,13328.43,12839.27,0,0,,,,
2648,2015/4/20,13040,13079.81,13323.65,12835.97,0,0,,,,
2649,2015/4/21,13095,13078.08,13320.78,12835.38,0,0,,,,
2650,2015/4/22,13320,13085.19,13345.07,12825.31,0,0,,,,
2651,2015/4/23,13100,13085.58,13345.52,12825.64,0,0,,,,
2652,2015/4/24,13230,13093.65,13358.13,12829.17,0,0,,,,
2653,2015/4/27,13435,13111.15,13403.13,12819.17,1,0,,,,
2654,2015/4/28,13410,13120,13433.78,12806.22,0,0,,,,
2655,2015/4/29,13360,13121.92,13441.11,12802.73,0,0,,,,
2656,2015/4/30,13405,13124.62,13452.35,12796.89,0,0,,,,
2657,2015/5/4,13605,13138.46,13514.24,12762.68,1,0,,,,
2658,2015/5/5,13520,13150.38,13554.23,12746.53,0,0,,,,
2659,2015/5/6,13535,13160.19,13588.76,12731.62,0,0,,,,
2660,2015/5/7,13355,13167.31,13602.65,12731.97,0,0,,,,
2661,2015/5/8,13255,13173.85,13609.16,12738.54,0,0,,,,
2662,2015/5/11,13325,13186.15,13619.69,12752.61,0,0,,,,
2663,2015/5/12,13180,13193.08,13619.95,12766.21,0,-1,,,,
2664,2015/5/13,13155,13200.77,13616.86,12784.68,0,0,,,,
2665,2015/5/14,13235,13213.46,13611.77,12815.15,0,0,,,,
2666,2015/5/15,13245,13221.15,13613.61,12828.69,0,0,,,,
2667,2015/5/18,13275,13230.38,13615.86,12844.9,0,0,,,,
2668,2015/5/19,13140,13238.65,13605.65,12871.65,0,-1,,,,
2669,2015/5/20,13005,13240.58,13601.88,12879.28,0,0,,,,
2670,2015/5/21,13070,13243.85,13596.98,12890.72,0,0,,,,
2671,2015/5/22,13020,13246.35,13591.81,12900.89,0,0,,,,
2672,2015/5/25,12980,13242.88,13597.37,12888.39,0,0,,,,
2673,2015/5/26,13050,13244.04,13595.7,12892.38,0,0,,,,
2674,2015/5/27,13060,13244.81,13594.7,12894.92,0,0,,,,
2675,2015/5/28,13070,13243.85,13595.58,12892.12,0,0,,,,
2676,2015/5/29,13120,13236.15,13589.7,12882.6,0,0,,,,
2677,2015/6/1,13125,13237.12,13589.26,12884.98,0,0,,,,
2678,2015/6/2,13085,13231.54,13588.7,12874.38,0,0,,,,
2679,2015/6/3,13110,13219.04,13569.26,12868.82,0,0,,,,
2680,2015/6/4,13070,13205.96,13551.89,12860.03,0,0,,,,
2681,2015/6/5,13055,13194.23,13539.11,12849.35,0,0,,,,
2682,2015/6/8,13045,13180.38,13518.91,12841.85,0,0,,,,
2683,2015/6/9,13040,13158.65,13453.51,12863.79,0,0,,,,
2684,2015/6/10,13050,13140.58,13398.61,12882.55,0,0,,,,
2685,2015/6/11,12845,13114.04,13343.68,12884.4,0,0,,,,
2686,2015/6/12,12740,13090.38,13342.38,12838.38,0,0,,,,
2687,2015/6/15,12680,13068.27,13358.23,12778.31,0,0,,,,
2688,2015/6/16,12725,13045.19,13345.48,12744.9,0,0,,,,
2689,2015/6/17,12755,13028.85,13344.49,12713.21,0,0,,,,
2690,2015/6/18,12710,13011.73,13346.58,12676.88,0,0,,,,
2691,2015/6/19,12715,12991.73,13333.16,12650.3,0,0,,,,
2692,2015/6/23,12725,12971.73,13312.36,12631.1,0,0,,,,
2693,2015/6/24,12730,12950.77,13280.68,12620.86,0,0,,,,
2694,2015/6/25,12700,12933.85,13268.48,12599.22,0,0,,,,
2695,2015/6/26,12755,12924.23,13264.67,12583.79,0,0,,,,
2696,2015/6/29,12795,12913.65,13252.34,12574.96,0,0,,,,
2697,2015/6/30,12740,12902.88,13245.29,12560.47,0,0,,,,
2698,2015/7/1,12850,12897.88,13239.4,12556.36,0,0,,,,
2699,2015/7/2,13290,12907.12,13277.49,12536.75,1,0,,,,
2700,2015/7/3,13315,12916.92,13316.49,12517.35,0,0,,,,
2701,2015/7/6,13175,12920.96,13329,12512.92,0,0,,,,
2702,2015/7/7,13065,12918.85,13323.15,12514.55,0,0,,,,
2703,2015/7/8,12610,12899.04,13311.7,12486.38,0,-1,,,,
2704,2015/7/9,12910,12892.31,13298,12486.62,0,0,,,,
2705,2015/7/10,12965,12886.73,13283.87,12489.59,0,0,,,,
2706,2015/7/13,12855,12878.46,13268.62,12488.3,0,-1,,,,
2707,2015/7/14,12765,12867.31,13253.03,12481.59,0,0,,,,
2708,2015/7/15,12715,12854.62,13237.72,12471.52,0,0,,,,
2709,2015/7/16,12665,12840.19,13222.49,12457.89,0,0,,,,
2710,2015/7/17,12660,12825.19,13203.83,12446.55,0,0,,,,
2711,2015/7/20,12725,12820.58,13201.14,12440.02,0,0,,,,
2712,2015/7/21,12725,12820,13201.11,12438.89,0,0,,,,
2713,2015/7/22,12695,12820.58,13200.86,12440.3,0,0,,,,
2714,2015/7/23,12690,12819.23,13201.16,12437.3,0,0,,,,
2715,2015/7/24,12745,12818.85,13201.07,12436.63,0,0,,,,
2716,2015/7/27,12710,12818.85,13201.07,12436.63,0,0,,,,
2717,2015/7/28,12805,12822.31,13202.24,12442.38,0,0,,,,
2718,2015/7/29,12760,12823.65,13202.39,12444.91,0,0,,,,
2719,2015/7/30,12750,12824.42,13202.45,12446.39,0,0,,,,
2720,2015/7/31,12635,12821.92,13204.21,12439.63,0,0,,,,
2721,2015/8/3,12670,12818.65,13204.75,12432.55,0,0,,,,
2722,2015/8/4,12630,12812.31,13205.39,12419.23,0,0,,,,
2723,2015/8/5,12540,12804.62,13211.19,12398.05,0,0,,,,
2724,2015/8/6,12385,12786.73,13224.69,12348.77,0,0,,,,
2725,2015/8/7,12415,12753.08,13163.79,12342.37,0,0,,,,
2726,2015/8/10,12385,12717.31,13084.07,12350.55,0,0,,,,
2727,2015/8/11,12455,12689.62,13019.49,12359.75,0,0,,,,
2728,2015/8/12,12435,12665.38,12972.3,12358.46,0,0,,,,
2729,2015/8/13,12665,12667.5,12973.59,12361.41,0,0,,,,
2730,2015/8/14,12605,12655.77,12946.17,12365.37,0,-1,,,,
2731,2015/8/17,12665,12644.23,12905.94,12382.52,0,0,,,,
2732,2015/8/18,12610,12634.81,12882.2,12387.42,0,-1,,,,
2733,2015/8/19,12750,12634.23,12880.43,12388.03,0,0,,,,
2734,2015/8/20,12665,12632.31,12876.66,12387.96,0,0,,,,
2735,2015/8/21,12545,12627.69,12873.99,12381.39,0,-1,,,,
2736,2015/8/24,12480,12620.77,12873.34,12368.2,0,0,,,,
2737,2015/8/25,12415,12608.85,12870.07,12347.63,0,0,,,,
2738,2015/8/26,12360,12594.81,12868.97,12320.65,0,0,,,,
2739,2015/8/27,12455,12585.58,12861.86,12309.3,0,0,,,,
2740,2015/8/28,12415,12575,12855.67,12294.33,0,0,,,,
2741,2015/8/31,12360,12560.19,12844.15,12276.23,0,0,,,,
2742,2015/9/1,12460,12550.58,12830.34,12270.82,0,0,,,,
2743,2015/9/2,12485,12538.27,12798.98,12277.56,0,0,,,,
2744,2015/9/7,12505,12528.46,12773.16,12283.76,0,0,,,,
2745,2015/9/8,12485,12518.27,12746.08,12290.46,0,0,,,,
2746,2015/9/9,12550,12515,12738.23,12291.77,0,0,,,,
2747,2015/9/10,12595,12512.12,12728.86,12295.38,0,0,,,,
2748,2015/9/11,12550,12509.04,12721.04,12297.04,0,0,,,,
2749,2015/9/14,12520,12508.27,12719.95,12296.59,0,0,,,,
2750,2015/9/15,12515,12513.27,12718.89,12307.65,0,0,,,,
2751,2015/9/16,12475,12515.58,12717.93,12313.23,0,0,,,,
2752,2015/9/17,12440,12517.69,12715.46,12319.92,0,0,,,,
2753,2015/9/18,12400,12515.58,12717.28,12313.88,0,0,,,,
2754,2015/9/21,12395,12514.04,12718.88,12309.2,0,0,,,,
2755,2015/9/22,12370,12502.69,12705.42,12299.96,0,0,,,,
2756,2015/9/23,12485,12498.08,12696.54,12299.62,0,0,,,,
2757,2015/9/24,12525,12492.69,12679.56,12305.82,0,0,,,,
2758,2015/9/25,12375,12483.65,12669.65,12297.65,0,-1,,,,
2759,2015/9/28,12140,12460.19,12659.82,12260.56,0,0,,,,
2760,2015/9/29,12180,12441.54,12651.91,12231.17,0,0,,,,
2761,2015/9/30,12270,12430.96,12647.26,12214.66,0,0,,,,
2762,2015/10/8,12255,12422.31,12648.23,12196.39,0,0,,,,
2763,2015/10/9,12225,12415,12653.83,12176.17,0,0,,,,
2764,2015/10/12,12195,12408.65,12661.89,12155.41,0,0,,,,
2765,2015/10/13,12210,12399.23,12663.3,12135.16,0,0,,,,
2766,2015/10/14,12235,12392.31,12663.99,12120.63,0,0,,,,
2767,2015/10/15,12045,12380.19,12684.05,12076.33,0,0,,,,
2768,2015/10/16,11955,12360.77,12705.25,12016.29,0,0,,,,
2769,2015/10/19,11865,12336.92,12728.28,11945.56,0,0,,,,
2770,2015/10/20,11910,12314.04,12733.12,11894.96,0,0,,,,
2771,2015/10/21,11940,12293.08,12730.69,11855.47,0,0,,,,
2772,2015/10/22,11705,12260.58,12742.12,11779.04,0,0,,,,
2773,2015/10/23,11740,12227.69,12730.53,11724.85,0,0,,,,
2774,2015/10/26,11705,12195.19,12720.12,11670.26,0,0,,,,
2775,2015/10/27,11755,12165.77,12700.62,11630.92,0,0,,,,
2776,2015/10/28,11705,12134.62,12679.13,11590.11,0,0,,,,
2777,2015/10/29,11700,12104.81,12656.6,11553.02,0,0,,,,
2778,2015/10/30,11740,12077.88,12629.95,11525.81,0,0,,,,
2779,2015/11/2,11820,12055.58,12600.32,11510.84,0,0,,,,
2780,2015/11/3,11750,12030.77,12569.93,11491.61,0,0,,,,
2781,2015/11/4,11770,12007.69,12537.73,11477.65,0,0,,,,
2782,2015/11/5,11685,11976.92,12484.09,11469.75,0,0,,,,
2783,2015/11/6,11625,11942.31,12415.58,11469.04,0,0,,,,
2784,2015/11/9,11735,11917.69,12363.1,11472.28,0,0,,,,
2785,2015/11/10,11790,11904.23,12342.79,11465.67,0,0,,,,
2786,2015/11/11,11745,11887.5,12315.35,11459.65,0,0,,,,
2787,2015/11/12,11765,11868.08,12268.68,11467.48,0,0,,,,
2788,2015/11/13,11865,11853.08,12221.31,11484.85,0,0,,,,
2789,2015/11/16,11845,11838.46,12173.99,11502.93,0,0,,,,
2790,2015/11/17,11995,11830.77,12140.48,11521.06,0,0,,,,
2791,2015/11/18,11970,11821.54,12096.59,11546.49,0,0,,,,
2792,2015/11/19,11845,11806.54,12024.38,11588.7,0,0,,,,
2793,2015/11/20,11925,11801.92,12003.2,11600.64,0,0,,,,
2794,2015/11/23,11835,11797.31,11989.27,11605.35,0,0,,,,
2795,2015/11/24,11875,11797.69,11990.26,11605.12,0,0,,,,
2796,2015/11/25,11820,11794.23,11981.56,11606.9,0,0,,,,
2797,2015/11/26,11795,11788.65,11966.31,11610.99,0,0,,,,
2798,2015/11/27,11660,11786.92,11968.8,11605.04,0,-1,,,,
2799,2015/11/30,11670,11784.23,11971.01,11597.45,0,0,,,,
2800,2015/12/1,11690,11783.65,11971.53,11595.77,0,0,,,,
2801,2015/12/2,11710,11781.92,11971.72,11592.12,0,0,,,,
2802,2015/12/3,11555,11776.15,11983.94,11568.36,0,0,,,,
2803,2015/12/4,11560,11770.77,11993.49,11548.05,0,0,,,,
2804,2015/12/7,11635,11766.73,11995.5,11537.96,0,0,,,,
2805,2015/12/8,11440,11752.12,12013.03,11491.21,0,0,,,,
2806,2015/12/9,11465,11741.15,12025.34,11456.96,0,0,,,,
2807,2015/12/10,11295,11722.88,12056.18,11389.58,0,0,,,,
2808,2015/12/11,11430,11713.08,12065.48,11360.68,0,0,,,,
2809,2015/12/14,11440,11705.96,12072.93,11338.99,0,0,,,,
2810,2015/12/15,11400,11693.08,12078.85,11307.31,0,0,,,,
2811,2015/12/16,11450,11680,12075.04,11284.96,0,0,,,,
2812,2015/12/17,11365,11665.38,12078.14,11252.62,0,0,,,,
2813,2015/12/18,11390,11650.96,12075.28,11226.64,0,0,,,,
2814,2015/12/21,11530,11638.08,12055.65,11220.51,0,0,,,,
2815,2015/12/22,11495,11624.62,12036.98,11212.26,0,0,,,,
2816,2015/12/23,11385,11601.15,11994.83,11207.47,0,0,,,,
2817,2015/12/24,11395,11579.04,11950.5,11207.58,0,0,,,,
2818,2015/12/25,11480,11565,11921.95,11208.05,0,0,,,,
2819,2015/12/28,11455,11546.92,11874.42,11219.42,0,0,,,,
2820,2015/12/29,11470,11532.88,11839.65,11226.11,0,0,,,,
2821,2015/12/30,11425,11515.58,11791.25,11239.91,0,0,,,,
2822,2015/12/31,11400,11499.42,11748.86,11249.98,0,0,,,,
2823,2016/1/4,11280,11479.62,11712.67,11246.57,0,0,,,,
2824,2016/1/5,11200,11461.92,11707.51,11216.33,0,0,,,,
2825,2016/1/6,11320,11448.46,11684.79,11212.13,0,0,,,,
2826,2016/1/7,11335,11434.81,11653.45,11216.17,0,0,,,,
2827,2016/1/8,11315,11419.62,11612.03,11227.21,0,0,,,,
2828,2016/1/11,11280,11409.04,11600.73,11217.35,0,0,,,,
2829,2016/1/12,11280,11398.27,11586.1,11210.44,0,0,,,,
2830,2016/1/13,11310,11385.77,11549.81,11221.73,0,0,,,,
2831,2016/1/14,11305,11380.58,11546.02,11215.14,0,0,,,,
2832,2016/1/15,11215,11370.96,11544.83,11197.09,0,0,,,,
2833,2016/1/18,11200,11367.31,11551.51,11183.11,0,0,,,,
2834,2016/1/19,11270,11361.15,11547.32,11174.98,0,0,,,,
2835,2016/1/20,11375,11358.65,11542.14,11175.16,0,0,,,,
2836,2016/1/21,11380,11357.88,11540.82,11174.94,0,0,,,,
2837,2016/1/22,11420,11356.73,11537.62,11175.84,0,0,,,,
2838,2016/1/25,11415,11358.65,11540.96,11176.34,0,0,,,,
2839,2016/1/26,11420,11359.81,11543.32,11176.3,0,0,,,,
